epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
241,0.339100,,0.285300,0.339100,0.256,70.2
242,0.340983,,0.285300,0.340983,0.262,70.5
243,0.342500,,0.285300,0.342500,0.265,70.7
244,0.345267,,0.285300,0.345267,0.256,71.0
245,0.349000,,0.285300,0.349000,0.264,71.2
246,0.350150,,0.285300,0.350150,0.256,71.5
247,0.352083,,0.285300,0.352083,0.320,71.8
248,0.357417,,0.285300,0.357417,0.259,72.1
249,0.357417,,0.285300,0.357417,0.257,72.3
250,0.360050,0.4723999798297882,0.472400,0.360050,0.352,72.7
251,0.360850,,0.472400,0.360850,0.177,72.9
252,0.368517,,0.472400,0.368517,0.257,73.1
253,0.367700,,0.472400,0.368517,0.255,73.4
254,0.372883,,0.472400,0.372883,0.253,73.6
255,0.373117,,0.472400,0.373117,0.319,73.9
256,0.376033,,0.472400,0.376033,0.258,74.2
257,0.379100,,0.472400,0.379100,0.258,74.5
258,0.386517,,0.472400,0.386517,0.254,74.7
259,0.383283,,0.472400,0.386517,0.259,75.0
260,0.386333,,0.472400,0.386517,0.255,75.2
261,0.390550,,0.472400,0.390550,0.257,75.5
262,0.395583,,0.472400,0.395583,0.255,75.7
263,0.396517,,0.472400,0.396517,0.303,76.0
264,0.400767,,0.472400,0.400767,0.255,76.3
265,0.405617,,0.472400,0.405617,0.254,76.6
266,0.409200,,0.472400,0.409200,0.255,76.8
267,0.410950,,0.472400,0.410950,0.257,77.1
268,0.414217,,0.472400,0.414217,0.254,77.3
269,0.417050,,0.472400,0.417050,0.259,77.6
270,0.423983,,0.472400,0.423983,0.256,77.8
271,0.425167,,0.472400,0.425167,0.286,78.1
272,0.428533,,0.472400,0.428533,0.255,78.4
273,0.434667,,0.472400,0.434667,0.255,78.6
274,0.437817,,0.472400,0.437817,0.254,78.9
275,0.441367,,0.472400,0.441367,0.255,79.1
276,0.444983,,0.472400,0.444983,0.257,79.4
277,0.448767,,0.472400,0.448767,0.259,79.7
278,0.451467,,0.472400,0.451467,0.252,79.9
279,0.452167,,0.472400,0.452167,0.313,80.2
280,0.461417,,0.472400,0.461417,0.255,80.5
281,0.461317,,0.472400,0.461417,0.257,80.7
282,0.467550,,0.472400,0.467550,0.255,81.0
283,0.472950,,0.472400,0.472950,0.256,81.2
284,0.472517,,0.472400,0.472950,0.255,81.5
285,0.476217,,0.472400,0.476217,0.255,81.8
286,0.479533,,0.472400,0.479533,0.253,82.0
