epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
339,0.654083,,0.750000,0.654083,0.187,71.1
340,0.656883,,0.750000,0.656883,0.187,71.3
341,0.656250,,0.750000,0.656883,0.189,71.5
342,0.659467,,0.750000,0.659467,0.186,71.7
343,0.661100,,0.750000,0.661100,0.191,71.9
344,0.658700,,0.750000,0.661100,0.189,72.1
345,0.661017,,0.750000,0.661100,0.189,72.3
346,0.659067,,0.750000,0.661100,0.254,72.5
347,0.662700,,0.750000,0.662700,0.186,72.7
348,0.663233,,0.750000,0.663233,0.188,72.9
349,0.666583,,0.750000,0.666583,0.191,73.1
350,0.663133,0.8014000058174133,0.801400,0.666583,0.255,73.3
351,0.665367,,0.801400,0.666583,0.144,73.5
352,0.665817,,0.801400,0.666583,0.184,73.7
353,0.667233,,0.801400,0.667233,0.186,73.8
354,0.666000,,0.801400,0.667233,0.184,74.0
355,0.666933,,0.801400,0.667233,0.188,74.2
356,0.671333,,0.801400,0.671333,0.186,74.4
357,0.665150,,0.801400,0.671333,0.252,74.7
358,0.669067,,0.801400,0.671333,0.192,74.8
359,0.671150,,0.801400,0.671333,0.190,75.0
360,0.670750,,0.801400,0.671333,0.188,75.2
361,0.671067,,0.801400,0.671333,0.189,75.4
362,0.674617,,0.801400,0.674617,0.187,75.6
363,0.677667,,0.801400,0.677667,0.188,75.8
364,0.674117,,0.801400,0.677667,0.190,76.0
365,0.676083,,0.801400,0.677667,0.187,76.2
366,0.678483,,0.801400,0.678483,0.188,76.4
367,0.675333,,0.801400,0.678483,0.188,76.5
368,0.676250,,0.801400,0.678483,0.250,76.8
369,0.680567,,0.801400,0.680567,0.188,77.0
370,0.679633,,0.801400,0.680567,0.186,77.2
371,0.680933,,0.801400,0.680933,0.195,77.4
372,0.681167,,0.801400,0.681167,0.187,77.5
373,0.684433,,0.801400,0.684433,0.189,77.7
374,0.683483,,0.801400,0.684433,0.187,77.9
375,0.682467,,0.801400,0.684433,0.187,78.1
376,0.685833,,0.801400,0.685833,0.187,78.3
377,0.686750,,0.801400,0.686750,0.187,78.5
378,0.687633,,0.801400,0.687633,0.194,78.7
379,0.686183,,0.801400,0.687633,0.289,79.0
380,0.691367,,0.801400,0.691367,0.187,79.2
381,0.690733,,0.801400,0.691367,0.187,79.3
382,0.690350,,0.801400,0.691367,0.188,79.5
383,0.690100,,0.801400,0.691367,0.190,79.7
384,0.691550,,0.801400,0.691550,0.198,79.9
385,0.692333,,0.801400,0.692333,0.192,80.1
386,0.695733,,0.801400,0.695733,0.183,80.3
387,0.692650,,0.801400,0.695733,0.183,80.5
388,0.695433,,0.801400,0.695733,0.184,80.7
389,0.693233,,0.801400,0.695733,0.187,80.8
390,0.696450,,0.801400,0.696450,0.258,81.1
391,0.692267,,0.801400,0.696450,0.186,81.3
392,0.697617,,0.801400,0.697617,0.188,81.5
393,0.696600,,0.801400,0.697617,0.188,81.7
394,0.697983,,0.801400,0.697983,0.185,81.8
395,0.697000,,0.801400,0.697983,0.189,82.0
396,0.701200,,0.801400,0.701200,0.187,82.2
397,0.699567,,0.801400,0.701200,0.188,82.4
398,0.697783,,0.801400,0.701200,0.189,82.6
399,0.699067,,0.801400,0.701200,0.187,82.8
400,0.702550,0.8186999559402466,0.818700,0.702550,0.249,83.0
401,0.703083,,0.818700,0.703083,0.207,83.2
402,0.699750,,0.818700,0.703083,0.188,83.4
403,0.706367,,0.818700,0.706367,0.189,83.6
404,0.702150,,0.818700,0.706367,0.188,83.8
405,0.707483,,0.818700,0.707483,0.188,84.0
406,0.705517,,0.818700,0.707483,0.188,84.2
407,0.706750,,0.818700,0.707483,0.186,84.4
408,0.702933,,0.818700,0.707483,0.184,84.6
409,0.706733,,0.818700,0.707483,0.188,84.7
410,0.707950,,0.818700,0.707950,0.186,84.9
411,0.706433,,0.818700,0.707950,0.184,85.1
412,0.707950,,0.818700,0.707950,0.253,85.4
413,0.706517,,0.818700,0.707950,0.189,85.6
414,0.708633,,0.818700,0.708633,0.192,85.7
415,0.710383,,0.818700,0.710383,0.194,85.9
416,0.709683,,0.818700,0.710383,0.188,86.1
417,0.712400,,0.818700,0.712400,0.186,86.3
418,0.714083,,0.818700,0.714083,0.186,86.5
419,0.711000,,0.818700,0.714083,0.186,86.7
420,0.714650,,0.818700,0.714650,0.186,86.9
421,0.714450,,0.818700,0.714650,0.190,87.1
422,0.713183,,0.818700,0.714650,0.186,87.3
423,0.714567,,0.818700,0.714650,0.249,87.5
424,0.716083,,0.818700,0.716083,0.189,87.7
425,0.717167,,0.818700,0.717167,0.189,87.9
426,0.716700,,0.818700,0.717167,0.187,88.1
427,0.716967,,0.818700,0.717167,0.188,88.3
428,0.718133,,0.818700,0.718133,0.188,88.4
429,0.716767,,0.818700,0.718133,0.185,88.6
430,0.720100,,0.818700,0.720100,0.188,88.8
431,0.720717,,0.818700,0.720717,0.187,89.0
432,0.722167,,0.818700,0.722167,0.190,89.2
433,0.723350,,0.818700,0.723350,0.184,89.4
434,0.722167,,0.818700,0.723350,0.253,89.6
435,0.722050,,0.818700,0.723350,0.190,89.8
436,0.722667,,0.818700,0.723350,0.189,90.0
437,0.724467,,0.818700,0.724467,0.188,90.2
438,0.726333,,0.818700,0.726333,0.187,90.4
439,0.725433,,0.818700,0.726333,0.191,90.6
440,0.725417,,0.818700,0.726333,0.187,90.8
441,0.727867,,0.818700,0.727867,0.188,90.9
442,0.726983,,0.818700,0.727867,0.189,91.1
443,0.730217,,0.818700,0.730217,0.188,91.3
444,0.727733,,0.818700,0.730217,0.184,91.5
445,0.731167,,0.818700,0.731167,0.254,91.8
446,0.729800,,0.818700,0.731167,0.188,91.9
447,0.729750,,0.818700,0.731167,0.187,92.1
448,0.731000,,0.818700,0.731167,0.187,92.3
449,0.732950,,0.818700,0.732950,0.183,92.5
450,0.731933,0.8375999927520752,0.837600,0.732950,0.248,92.8
451,0.732050,,0.837600,0.732950,0.146,92.9
452,0.732567,,0.837600,0.732950,0.187,93.1
453,0.733383,,0.837600,0.733383,0.187,93.3
454,0.734700,,0.837600,0.734700,0.183,93.5
455,0.734767,,0.837600,0.734767,0.185,93.6
456,0.732467,,0.837600,0.734767,0.258,93.9
457,0.735067,,0.837600,0.735067,0.191,94.1
458,0.736317,,0.837600,0.736317,0.195,94.3
459,0.736567,,0.837600,0.736567,0.185,94.5
460,0.736417,,0.837600,0.736567,0.184,94.7
461,0.736533,,0.837600,0.736567,0.182,94.8
462,0.738750,,0.837600,0.738750,0.186,95.0
463,0.739367,,0.837600,0.739367,0.189,95.2
464,0.739750,,0.837600,0.739750,0.188,95.4
465,0.742150,,0.837600,0.742150,0.191,95.6
466,0.736400,,0.837600,0.742150,0.185,95.8
467,0.740933,,0.837600,0.742150,0.252,96.0
468,0.743083,,0.837600,0.743083,0.191,96.2
469,0.742483,,0.837600,0.743083,0.184,96.4
470,0.742100,,0.837600,0.743083,0.187,96.6
471,0.741750,,0.837600,0.743083,0.187,96.8
472,0.742083,,0.837600,0.743083,0.184,97.0
473,0.741233,,0.837600,0.743083,0.187,97.1
474,0.743100,,0.837600,0.743100,0.187,97.3
475,0.741850,,0.837600,0.743100,0.188,97.5
476,0.742733,,0.837600,0.743100,0.189,97.7
477,0.744867,,0.837600,0.744867,0.187,97.9
478,0.747017,,0.837600,0.747017,0.253,98.2
479,0.743333,,0.837600,0.747017,0.188,98.3
480,0.746867,,0.837600,0.747017,0.187,98.5
481,0.745683,,0.837600,0.747017,0.189,98.7
482,0.746050,,0.837600,0.747017,0.186,98.9
483,0.747050,,0.837600,0.747050,0.187,99.1
484,0.746717,,0.837600,0.747050,0.192,99.3
485,0.747833,,0.837600,0.747833,0.191,99.5
486,0.748083,,0.837600,0.748083,0.189,99.7
487,0.748917,,0.837600,0.748917,0.185,99.8
488,0.749100,,0.837600,0.749100,0.189,100.0
489,0.748217,,0.837600,0.749100,0.256,100.3
490,0.749183,,0.837600,0.749183,0.185,100.5
491,0.747867,,0.837600,0.749183,0.187,100.7
492,0.749767,,0.837600,0.749767,0.191,100.9
493,0.750017,,0.837600,0.750017,0.187,101.0
494,0.751617,,0.837600,0.751617,0.188,101.2
495,0.748217,,0.837600,0.751617,0.187,101.4
496,0.750617,,0.837600,0.751617,0.187,101.6
497,0.750167,,0.837600,0.751617,0.185,101.8
498,0.752050,,0.837600,0.752050,0.189,102.0
499,0.749633,,0.837600,0.752050,0.188,102.2
