epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
120,0.133500,,0.099000,0.133500,0.111,24.0
121,0.133667,,0.099000,0.133667,0.117,24.1
122,0.133917,,0.099000,0.133917,0.122,24.2
123,0.135117,,0.099000,0.135117,0.114,24.3
124,0.136483,,0.099000,0.136483,0.116,24.5
125,0.135250,,0.099000,0.136483,0.129,24.6
126,0.138217,,0.099000,0.138217,0.111,24.7
127,0.138117,,0.099000,0.138217,0.110,24.8
128,0.138667,,0.099000,0.138667,0.111,24.9
129,0.137717,,0.099000,0.138667,0.113,25.0
130,0.140867,,0.099000,0.140867,0.128,25.2
131,0.141283,,0.099000,0.141283,0.112,25.3
132,0.144700,,0.099000,0.144700,0.110,25.4
133,0.142133,,0.099000,0.144700,0.111,25.5
134,0.145900,,0.099000,0.145900,0.112,25.6
135,0.146117,,0.099000,0.146117,0.109,25.7
136,0.144883,,0.099000,0.146117,0.118,25.8
137,0.145783,,0.099000,0.146117,0.110,25.9
138,0.148633,,0.099000,0.148633,0.112,26.1
139,0.147533,,0.099000,0.148633,0.112,26.2
140,0.148000,,0.099000,0.148633,0.112,26.3
141,0.149350,,0.099000,0.149350,0.112,26.4
142,0.150683,,0.099000,0.150683,0.120,26.5
143,0.153017,,0.099000,0.153017,0.112,26.6
144,0.153467,,0.099000,0.153467,0.111,26.7
145,0.155083,,0.099000,0.155083,0.109,26.8
146,0.155600,,0.099000,0.155600,0.112,27.0
147,0.155250,,0.099000,0.155600,0.111,27.1
148,0.158317,,0.099000,0.158317,0.110,27.2
149,0.159833,,0.099000,0.159833,0.111,27.3
150,0.160383,0.1541999876499176,0.154200,0.160383,0.137,27.4
151,0.162200,,0.154200,0.162200,0.107,27.5
152,0.165283,,0.154200,0.165283,0.110,27.6
153,0.163383,,0.154200,0.165283,0.113,27.8
154,0.165150,,0.154200,0.165283,0.110,27.9
155,0.168233,,0.154200,0.168233,0.111,28.0
156,0.167450,,0.154200,0.168233,0.111,28.1
157,0.169833,,0.154200,0.169833,0.112,28.2
158,0.171950,,0.154200,0.171950,0.110,28.3
159,0.173583,,0.154200,0.173583,0.112,28.4
160,0.175000,,0.154200,0.175000,0.111,28.5
161,0.177133,,0.154200,0.177133,0.112,28.6
162,0.178450,,0.154200,0.178450,0.112,28.8
163,0.180817,,0.154200,0.180817,0.110,28.9
164,0.181533,,0.154200,0.181533,0.114,29.0
165,0.183917,,0.154200,0.183917,0.129,29.1
166,0.183300,,0.154200,0.183917,0.112,29.2
167,0.187333,,0.154200,0.187333,0.118,29.3
168,0.188833,,0.154200,0.188833,0.112,29.5
169,0.190850,,0.154200,0.190850,0.110,29.6
170,0.192600,,0.154200,0.192600,0.111,29.7
171,0.194283,,0.154200,0.194283,0.112,29.8
172,0.194017,,0.154200,0.194283,0.112,29.9
173,0.197683,,0.154200,0.197683,0.113,30.0
174,0.197667,,0.154200,0.197683,0.115,30.1
175,0.199483,,0.154200,0.199483,0.128,30.3
176,0.198567,,0.154200,0.199483,0.111,30.4
177,0.203917,,0.154200,0.203917,0.111,30.5
178,0.203733,,0.154200,0.203917,0.111,30.6
179,0.206600,,0.154200,0.206600,0.111,30.7
180,0.207033,,0.154200,0.207033,0.115,30.8
181,0.208300,,0.154200,0.208300,0.130,30.9
182,0.209200,,0.154200,0.209200,0.111,31.1
183,0.211767,,0.154200,0.211767,0.111,31.2
184,0.212983,,0.154200,0.212983,0.116,31.3
185,0.216933,,0.154200,0.216933,0.130,31.4
186,0.216267,,0.154200,0.216933,0.119,31.5
187,0.222150,,0.154200,0.222150,0.111,31.6
188,0.219000,,0.154200,0.222150,0.113,31.8
189,0.225050,,0.154200,0.225050,0.116,31.9
190,0.226833,,0.154200,0.226833,0.129,32.0
191,0.229033,,0.154200,0.229033,0.119,32.1
192,0.227367,,0.154200,0.229033,0.111,32.2
193,0.230767,,0.154200,0.230767,0.110,32.3
194,0.231867,,0.154200,0.231867,0.113,32.5
195,0.231283,,0.154200,0.231867,0.129,32.6
196,0.235300,,0.154200,0.235300,0.119,32.7
197,0.235367,,0.154200,0.235367,0.114,32.8
198,0.238450,,0.154200,0.238450,0.114,32.9
199,0.239233,,0.154200,0.239233,0.111,33.0
200,0.243683,0.27619999647140503,0.276200,0.243683,0.137,33.2
201,0.245033,,0.276200,0.245033,0.105,33.3
202,0.246067,,0.276200,0.246067,0.111,33.4
203,0.252367,,0.276200,0.252367,0.112,33.5
204,0.251233,,0.276200,0.252367,0.113,33.6
205,0.253250,,0.276200,0.253250,0.111,33.7
206,0.257317,,0.276200,0.257317,0.113,33.8
207,0.259050,,0.276200,0.259050,0.115,34.0
208,0.261183,,0.276200,0.261183,0.130,34.1
209,0.263333,,0.276200,0.263333,0.109,34.2
210,0.264767,,0.276200,0.264767,0.112,34.3
211,0.266283,,0.276200,0.266283,0.111,34.4
212,0.269317,,0.276200,0.269317,0.113,34.5
213,0.271600,,0.276200,0.271600,0.110,34.6
214,0.273050,,0.276200,0.273050,0.111,34.8
215,0.273983,,0.276200,0.273983,0.110,34.9
216,0.277033,,0.276200,0.277033,0.115,35.0
217,0.280717,,0.276200,0.280717,0.111,35.1
218,0.279967,,0.276200,0.280717,0.111,35.2
219,0.280917,,0.276200,0.280917,0.111,35.3
220,0.283983,,0.276200,0.283983,0.111,35.4
221,0.286900,,0.276200,0.286900,0.115,35.5
222,0.288267,,0.276200,0.288267,0.130,35.7
223,0.289833,,0.276200,0.289833,0.112,35.8
224,0.291033,,0.276200,0.291033,0.112,35.9
225,0.292300,,0.276200,0.292300,0.109,36.0
226,0.296900,,0.276200,0.296900,0.113,36.1
227,0.293650,,0.276200,0.296900,0.113,36.2
228,0.298733,,0.276200,0.298733,0.112,36.3
229,0.299483,,0.276200,0.299483,0.115,36.5
230,0.301733,,0.276200,0.301733,0.133,36.6
231,0.305467,,0.276200,0.305467,0.129,36.7
232,0.307583,,0.276200,0.307583,0.112,36.8
233,0.309933,,0.276200,0.309933,0.113,36.9
234,0.310717,,0.276200,0.310717,0.112,37.1
235,0.311850,,0.276200,0.311850,0.112,37.2
236,0.316217,,0.276200,0.316217,0.111,37.3
237,0.314533,,0.276200,0.316217,0.111,37.4
238,0.319483,,0.276200,0.319483,0.111,37.5
239,0.321783,,0.276200,0.321783,0.113,37.6
240,0.321183,,0.276200,0.321783,0.112,37.7
241,0.325883,,0.276200,0.325883,0.111,37.8
242,0.326200,,0.276200,0.326200,0.113,37.9
243,0.329017,,0.276200,0.329017,0.111,38.1
244,0.330983,,0.276200,0.330983,0.115,38.2
245,0.331583,,0.276200,0.331583,0.111,38.3
246,0.334183,,0.276200,0.334183,0.112,38.4
247,0.337333,,0.276200,0.337333,0.112,38.5
248,0.338817,,0.276200,0.338817,0.112,38.6
249,0.340250,,0.276200,0.340250,0.111,38.7
250,0.342467,0.444599986076355,0.444600,0.342467,0.138,38.9
251,0.345650,,0.444600,0.345650,0.104,39.0
252,0.348833,,0.444600,0.348833,0.115,39.1
253,0.346517,,0.444600,0.348833,0.111,39.2
254,0.353650,,0.444600,0.353650,0.125,39.3
255,0.352817,,0.444600,0.353650,0.112,39.4
256,0.356967,,0.444600,0.356967,0.116,39.5
257,0.354283,,0.444600,0.356967,0.131,39.7
258,0.363283,,0.444600,0.363283,0.112,39.8
259,0.363333,,0.444600,0.363333,0.112,39.9
260,0.364700,,0.444600,0.364700,0.115,40.0
261,0.368883,,0.444600,0.368883,0.113,40.1
262,0.369150,,0.444600,0.369150,0.113,40.2
263,0.371433,,0.444600,0.371433,0.117,40.4
264,0.374883,,0.444600,0.374883,0.113,40.5
265,0.379400,,0.444600,0.379400,0.115,40.6
266,0.383267,,0.444600,0.383267,0.111,40.7
267,0.385317,,0.444600,0.385317,0.112,40.8
268,0.388967,,0.444600,0.388967,0.113,40.9
269,0.389800,,0.444600,0.389800,0.112,41.0
270,0.393350,,0.444600,0.393350,0.111,41.1
271,0.396033,,0.444600,0.396033,0.110,41.3
272,0.397683,,0.444600,0.397683,0.113,41.4
273,0.402600,,0.444600,0.402600,0.111,41.5
274,0.404933,,0.444600,0.404933,0.111,41.6
275,0.408100,,0.444600,0.408100,0.112,41.7
276,0.412650,,0.444600,0.412650,0.111,41.8
277,0.416800,,0.444600,0.416800,0.112,41.9
278,0.416700,,0.444600,0.416800,0.110,42.0
279,0.415383,,0.444600,0.416800,0.111,42.1
280,0.423050,,0.444600,0.423050,0.111,42.3
281,0.424733,,0.444600,0.424733,0.110,42.4
282,0.425917,,0.444600,0.425917,0.110,42.5
283,0.431517,,0.444600,0.431517,0.111,42.6
284,0.431917,,0.444600,0.431917,0.112,42.7
285,0.436817,,0.444600,0.436817,0.109,42.8
286,0.438000,,0.444600,0.438000,0.112,42.9
287,0.441983,,0.444600,0.441983,0.110,43.0
288,0.445417,,0.444600,0.445417,0.111,43.1
289,0.443200,,0.444600,0.445417,0.113,43.3
290,0.450417,,0.444600,0.450417,0.113,43.4
291,0.451583,,0.444600,0.451583,0.113,43.5
292,0.453867,,0.444600,0.453867,0.111,43.6
293,0.459367,,0.444600,0.459367,0.111,43.7
294,0.458617,,0.444600,0.459367,0.113,43.8
295,0.461133,,0.444600,0.461133,0.112,43.9
296,0.465117,,0.444600,0.465117,0.116,44.0
297,0.466550,,0.444600,0.466550,0.129,44.2
298,0.470033,,0.444600,0.470033,0.111,44.3
299,0.470933,,0.444600,0.470933,0.112,44.4
300,0.474633,0.5339999794960022,0.534000,0.474633,0.137,44.5
301,0.475650,,0.534000,0.475650,0.107,44.6
302,0.481250,,0.534000,0.481250,0.113,44.8
303,0.485250,,0.534000,0.485250,0.111,44.9
304,0.485067,,0.534000,0.485250,0.111,45.0
305,0.488433,,0.534000,0.488433,0.110,45.1
306,0.488750,,0.534000,0.488750,0.114,45.2
307,0.493367,,0.534000,0.493367,0.128,45.3
308,0.496200,,0.534000,0.496200,0.110,45.4
309,0.495950,,0.534000,0.496200,0.113,45.6
310,0.500083,,0.534000,0.500083,0.114,45.7
311,0.504417,,0.534000,0.504417,0.130,45.8
312,0.506783,,0.534000,0.506783,0.111,45.9
313,0.508617,,0.534000,0.508617,0.112,46.0
314,0.509783,,0.534000,0.509783,0.115,46.1
315,0.510483,,0.534000,0.510483,0.137,46.3
316,0.514533,,0.534000,0.514533,0.130,46.4
317,0.517617,,0.534000,0.517617,0.113,46.5
318,0.517567,,0.534000,0.517617,0.117,46.6
319,0.521700,,0.534000,0.521700,0.134,46.8
320,0.521300,,0.534000,0.521700,0.130,46.9
321,0.525833,,0.534000,0.525833,0.112,47.0
322,0.526217,,0.534000,0.526217,0.112,47.1
323,0.527883,,0.534000,0.527883,0.111,47.2
324,0.530317,,0.534000,0.530317,0.112,47.3
325,0.533567,,0.534000,0.533567,0.113,47.5
326,0.537200,,0.534000,0.537200,0.112,47.6
327,0.541117,,0.534000,0.541117,0.111,47.7
328,0.542367,,0.534000,0.542367,0.115,47.8
329,0.546383,,0.534000,0.546383,0.112,47.9
330,0.545683,,0.534000,0.546383,0.114,48.0
331,0.547483,,0.534000,0.547483,0.113,48.1
332,0.550717,,0.534000,0.550717,0.115,48.2
333,0.555783,,0.534000,0.555783,0.130,48.4
334,0.556667,,0.534000,0.556667,0.112,48.5
335,0.560367,,0.534000,0.560367,0.112,48.6
336,0.562883,,0.534000,0.562883,0.111,48.7
337,0.562817,,0.534000,0.562883,0.114,48.8
338,0.565217,,0.534000,0.565217,0.114,48.9
339,0.568567,,0.534000,0.568567,0.116,49.1
340,0.568617,,0.534000,0.568617,0.131,49.2
341,0.572533,,0.534000,0.572533,0.114,49.3
342,0.574417,,0.534000,0.574417,0.112,49.4
343,0.576317,,0.534000,0.576317,0.114,49.5
344,0.579667,,0.534000,0.579667,0.112,49.6
345,0.581300,,0.534000,0.581300,0.112,49.7
346,0.583150,,0.534000,0.583150,0.114,49.9
347,0.585417,,0.534000,0.585417,0.112,50.0
348,0.584400,,0.534000,0.585417,0.112,50.1
349,0.589033,,0.534000,0.589033,0.111,50.2
350,0.592933,0.727899968624115,0.727900,0.592933,0.139,50.3
351,0.591933,,0.727900,0.592933,0.105,50.4
352,0.595350,,0.727900,0.595350,0.115,50.6
353,0.597967,,0.727900,0.597967,0.113,50.7
354,0.598883,,0.727900,0.598883,0.112,50.8
355,0.600483,,0.727900,0.600483,0.115,50.9
356,0.601183,,0.727900,0.601183,0.119,51.0
357,0.604133,,0.727900,0.604133,0.112,51.1
358,0.606900,,0.727900,0.606900,0.116,51.2
359,0.608983,,0.727900,0.608983,0.129,51.4
360,0.607467,,0.727900,0.608983,0.111,51.5
361,0.614600,,0.727900,0.614600,0.111,51.6
362,0.612333,,0.727900,0.614600,0.112,51.7
363,0.620983,,0.727900,0.620983,0.110,51.8
364,0.616817,,0.727900,0.620983,0.110,51.9
365,0.617683,,0.727900,0.620983,0.112,52.0
366,0.621067,,0.727900,0.621067,0.113,52.2
367,0.621100,,0.727900,0.621100,0.110,52.3
368,0.620300,,0.727900,0.621100,0.111,52.4
369,0.624083,,0.727900,0.624083,0.111,52.5
370,0.624250,,0.727900,0.624250,0.111,52.6
371,0.627717,,0.727900,0.627717,0.110,52.7
372,0.627933,,0.727900,0.627933,0.113,52.8
373,0.630683,,0.727900,0.630683,0.110,52.9
374,0.633300,,0.727900,0.633300,0.112,53.0
375,0.631583,,0.727900,0.633300,0.114,53.2
376,0.636883,,0.727900,0.636883,0.112,53.3
377,0.637350,,0.727900,0.637350,0.112,53.4
378,0.638217,,0.727900,0.638217,0.112,53.5
379,0.636450,,0.727900,0.638217,0.111,53.6
380,0.639867,,0.727900,0.639867,0.112,53.7
381,0.643033,,0.727900,0.643033,0.111,53.8
382,0.643567,,0.727900,0.643567,0.111,53.9
383,0.642750,,0.727900,0.643567,0.111,54.0
384,0.643867,,0.727900,0.643867,0.112,54.2
385,0.647067,,0.727900,0.647067,0.111,54.3
386,0.646733,,0.727900,0.647067,0.113,54.4
387,0.647283,,0.727900,0.647283,0.111,54.5
388,0.646233,,0.727900,0.647283,0.115,54.6
389,0.652917,,0.727900,0.652917,0.127,54.7
390,0.653733,,0.727900,0.653733,0.113,54.8
391,0.653600,,0.727900,0.653733,0.113,55.0
392,0.655983,,0.727900,0.655983,0.130,55.1
393,0.659033,,0.727900,0.659033,0.115,55.2
394,0.653467,,0.727900,0.659033,0.129,55.3
395,0.656917,,0.727900,0.659033,0.113,55.4
396,0.656700,,0.727900,0.659033,0.116,55.6
397,0.661100,,0.727900,0.661100,0.130,55.7
398,0.660133,,0.727900,0.661100,0.117,55.8
399,0.662667,,0.727900,0.662667,0.130,55.9
400,0.664667,0.7962999939918518,0.796300,0.664667,0.139,56.1
401,0.666267,,0.796300,0.666267,0.106,56.2
402,0.666617,,0.796300,0.666617,0.112,56.3
403,0.667717,,0.796300,0.667717,0.116,56.4
404,0.669250,,0.796300,0.669250,0.128,56.5
405,0.669583,,0.796300,0.669583,0.111,56.7
406,0.671267,,0.796300,0.671267,0.111,56.8
407,0.672900,,0.796300,0.672900,0.112,56.9
408,0.673300,,0.796300,0.673300,0.113,57.0
409,0.671717,,0.796300,0.673300,0.110,57.1
410,0.674600,,0.796300,0.674600,0.111,57.2
411,0.675817,,0.796300,0.675817,0.109,57.3
412,0.675150,,0.796300,0.675817,0.113,57.4
413,0.678233,,0.796300,0.678233,0.111,57.5
414,0.678367,,0.796300,0.678367,0.123,57.7
415,0.679517,,0.796300,0.679517,0.113,57.8
416,0.678633,,0.796300,0.679517,0.113,57.9
417,0.678033,,0.796300,0.679517,0.111,58.0
418,0.683783,,0.796300,0.683783,0.110,58.1
419,0.684567,,0.796300,0.684567,0.110,58.2
420,0.683550,,0.796300,0.684567,0.113,58.3
421,0.687650,,0.796300,0.687650,0.130,58.5
422,0.685533,,0.796300,0.687650,0.116,58.6
423,0.688233,,0.796300,0.688233,0.130,58.7
424,0.688150,,0.796300,0.688233,0.112,58.8
425,0.689600,,0.796300,0.689600,0.115,58.9
426,0.690850,,0.796300,0.690850,0.129,59.1
427,0.691733,,0.796300,0.691733,0.115,59.2
428,0.694400,,0.796300,0.694400,0.129,59.3
429,0.693033,,0.796300,0.694400,0.115,59.4
430,0.695500,,0.796300,0.695500,0.133,59.6
431,0.695183,,0.796300,0.695500,0.131,59.7
432,0.697733,,0.796300,0.697733,0.112,59.8
433,0.697783,,0.796300,0.697783,0.111,59.9
434,0.698967,,0.796300,0.698967,0.117,60.0
435,0.700450,,0.796300,0.700450,0.128,60.2
436,0.702717,,0.796300,0.702717,0.113,60.3
437,0.699033,,0.796300,0.702717,0.112,60.4
438,0.704217,,0.796300,0.704217,0.111,60.5
439,0.701300,,0.796300,0.704217,0.112,60.6
440,0.702633,,0.796300,0.704217,0.112,60.7
441,0.706517,,0.796300,0.706517,0.113,60.8
442,0.705100,,0.796300,0.706517,0.110,60.9
443,0.706117,,0.796300,0.706517,0.112,61.1
444,0.708483,,0.796300,0.708483,0.110,61.2
445,0.706567,,0.796300,0.708483,0.112,61.3
446,0.711050,,0.796300,0.711050,0.110,61.4
447,0.709983,,0.796300,0.711050,0.110,61.5
448,0.707867,,0.796300,0.711050,0.115,61.6
449,0.713033,,0.796300,0.713033,0.111,61.7
450,0.712300,0.8283999562263489,0.828400,0.713033,0.138,61.9
451,0.714333,,0.828400,0.714333,0.106,62.0
452,0.715850,,0.828400,0.715850,0.111,62.1
453,0.717450,,0.828400,0.717450,0.111,62.2
454,0.716200,,0.828400,0.717450,0.110,62.3
455,0.718783,,0.828400,0.718783,0.112,62.4
456,0.716883,,0.828400,0.718783,0.112,62.5
457,0.717283,,0.828400,0.718783,0.114,62.6
458,0.718167,,0.828400,0.718783,0.116,62.7
459,0.719683,,0.828400,0.719683,0.133,62.9
460,0.721267,,0.828400,0.721267,0.129,63.0
461,0.721683,,0.828400,0.721683,0.116,63.1
462,0.721533,,0.828400,0.721683,0.128,63.3
463,0.724883,,0.828400,0.724883,0.113,63.4
464,0.724650,,0.828400,0.724883,0.112,63.5
465,0.723700,,0.828400,0.724883,0.125,63.6
466,0.725350,,0.828400,0.725350,0.113,63.7
467,0.724483,,0.828400,0.725350,0.112,63.8
468,0.728283,,0.828400,0.728283,0.112,63.9
469,0.730533,,0.828400,0.730533,0.109,64.1
470,0.729217,,0.828400,0.730533,0.113,64.2
471,0.729650,,0.828400,0.730533,0.114,64.3
472,0.729050,,0.828400,0.730533,0.131,64.4
473,0.729267,,0.828400,0.730533,0.110,64.5
474,0.728467,,0.828400,0.730533,0.113,64.6
475,0.728783,,0.828400,0.730533,0.111,64.7
476,0.730050,,0.828400,0.730533,0.113,64.9
477,0.731067,,0.828400,0.731067,0.113,65.0
478,0.732483,,0.828400,0.732483,0.110,65.1
479,0.731600,,0.828400,0.732483,0.111,65.2
480,0.732100,,0.828400,0.732483,0.111,65.3
481,0.733750,,0.828400,0.733750,0.110,65.4
482,0.735250,,0.828400,0.735250,0.110,65.5
483,0.733533,,0.828400,0.735250,0.111,65.6
484,0.734600,,0.828400,0.735250,0.110,65.7
485,0.736667,,0.828400,0.736667,0.112,65.9
486,0.736700,,0.828400,0.736700,0.110,66.0
487,0.735650,,0.828400,0.736700,0.113,66.1
488,0.737517,,0.828400,0.737517,0.109,66.2
489,0.738983,,0.828400,0.738983,0.112,66.3
490,0.739450,,0.828400,0.739450,0.109,66.4
491,0.741117,,0.828400,0.741117,0.116,66.5
492,0.739800,,0.828400,0.741117,0.130,66.7
493,0.741267,,0.828400,0.741267,0.113,66.8
494,0.740433,,0.828400,0.741267,0.113,66.9
495,0.742533,,0.828400,0.742533,0.112,67.0
496,0.742850,,0.828400,0.742850,0.112,67.1
497,0.739333,,0.828400,0.742850,0.112,67.2
498,0.740950,,0.828400,0.742850,0.111,67.3
499,0.742300,,0.828400,0.742850,0.111,67.4
500,0.741400,0.8503999710083008,0.850400,0.742850,0.138,67.6
501,0.742667,,0.850400,0.742850,0.106,67.7
502,0.743383,,0.850400,0.743383,0.112,67.8
503,0.743983,,0.850400,0.743983,0.111,67.9
504,0.742617,,0.850400,0.743983,0.114,68.0
505,0.743083,,0.850400,0.743983,0.115,68.1
506,0.746567,,0.850400,0.746567,0.136,68.3
507,0.745133,,0.850400,0.746567,0.125,68.4
508,0.746450,,0.850400,0.746567,0.120,68.5
509,0.745750,,0.850400,0.746567,0.131,68.6
510,0.747783,,0.850400,0.747783,0.114,68.8
511,0.747817,,0.850400,0.747817,0.113,68.9
512,0.748583,,0.850400,0.748583,0.114,69.0
513,0.748050,,0.850400,0.748583,0.118,69.1
514,0.748033,,0.850400,0.748583,0.131,69.2
515,0.749717,,0.850400,0.749717,0.115,69.4
516,0.749433,,0.850400,0.749717,0.115,69.5
517,0.747317,,0.850400,0.749717,0.118,69.6
518,0.748983,,0.850400,0.749717,0.119,69.7
519,0.751617,,0.850400,0.751617,0.132,69.8
520,0.750350,,0.850400,0.751617,0.119,70.0
521,0.747633,,0.850400,0.751617,0.132,70.1
522,0.751400,,0.850400,0.751617,0.116,70.2
523,0.749583,,0.850400,0.751617,0.122,70.3
524,0.748467,,0.850400,0.751617,0.110,70.4
525,0.754367,,0.850400,0.754367,0.117,70.6
526,0.753617,,0.850400,0.754367,0.129,70.7
527,0.751583,,0.850400,0.754367,0.119,70.8
528,0.752183,,0.850400,0.754367,0.113,70.9
529,0.753533,,0.850400,0.754367,0.115,71.0
530,0.752183,,0.850400,0.754367,0.113,71.1
