epoch,train_acc,val_acc,best_val,best_train,w_err,cos_o,epoch_time,cum_time
111,0.112400,,0.149000,0.114217,,,0.133,22.8
112,0.112600,,0.149000,0.114217,,,0.132,22.9
113,0.112567,,0.149000,0.114217,,,0.129,23.0
114,0.112333,,0.149000,0.114217,,,0.130,23.2
115,0.112817,,0.149000,0.114217,,,0.132,23.3
116,0.113050,,0.149000,0.114217,,,0.131,23.4
117,0.112733,,0.149000,0.114217,,,0.131,23.5
118,0.112750,,0.149000,0.114217,,,0.131,23.7
119,0.113683,,0.149000,0.114217,,,0.131,23.8
120,0.113367,,0.149000,0.114217,,,0.132,23.9
121,0.113467,,0.149000,0.114217,,,0.132,24.1
122,0.113450,,0.149000,0.114217,,,0.132,24.2
123,0.113700,,0.149000,0.114217,,,0.198,24.4
124,0.113883,,0.149000,0.114217,,,0.132,24.5
125,0.113033,,0.149000,0.114217,,,0.131,24.7
126,0.113233,,0.149000,0.114217,,,0.131,24.8
127,0.114117,,0.149000,0.114217,,,0.133,24.9
128,0.113733,,0.149000,0.114217,,,0.133,25.1
129,0.114483,,0.149000,0.114483,,,0.132,25.2
130,0.114633,,0.149000,0.114633,,,0.131,25.3
131,0.113567,,0.149000,0.114633,,,0.130,25.5
132,0.113867,,0.149000,0.114633,,,0.130,25.6
133,0.114100,,0.149000,0.114633,,,0.133,25.7
134,0.114750,,0.149000,0.114750,,,0.132,25.9
135,0.114467,,0.149000,0.114750,,,0.129,26.0
136,0.114450,,0.149000,0.114750,,,0.129,26.1
137,0.114733,,0.149000,0.114750,,,0.130,26.2
138,0.113800,,0.149000,0.114750,,,0.134,26.4
139,0.114983,,0.149000,0.114983,,,0.199,26.6
140,0.113667,,0.149000,0.114983,,,0.131,26.7
141,0.115717,,0.149000,0.115717,,,0.130,26.8
142,0.115133,,0.149000,0.115717,,,0.129,27.0
143,0.114433,,0.149000,0.115717,,,0.128,27.1
144,0.114267,,0.149000,0.115717,,,0.132,27.2
145,0.114850,,0.149000,0.115717,,,0.130,27.4
146,0.114633,,0.149000,0.115717,,,0.133,27.5
147,0.115483,,0.149000,0.115717,,,0.129,27.6
148,0.113767,,0.149000,0.115717,,,0.130,27.7
149,0.115383,,0.149000,0.115717,,,0.130,27.9
150,0.115117,,0.149000,0.115717,,,0.129,28.0
151,0.114133,,0.149000,0.115717,,,0.130,28.1
152,0.115900,,0.149000,0.115900,,,0.132,28.3
153,0.114867,,0.149000,0.115900,,,0.132,28.4
154,0.115700,,0.149000,0.115900,,,0.131,28.5
155,0.114733,,0.149000,0.115900,,,0.200,28.7
156,0.114100,,0.149000,0.115900,,,0.135,28.9
157,0.116000,,0.149000,0.116000,,,0.134,29.0
158,0.114783,,0.149000,0.116000,,,0.134,29.1
159,0.115917,,0.149000,0.116000,,,0.131,29.3
160,0.115100,,0.149000,0.116000,,,0.132,29.4
161,0.115400,,0.149000,0.116000,,,0.133,29.5
162,0.116750,,0.149000,0.116750,,,0.133,29.7
163,0.116217,,0.149000,0.116750,,,0.132,29.8
164,0.115850,,0.149000,0.116750,,,0.134,29.9
165,0.117100,,0.149000,0.117100,,,0.132,30.1
166,0.116400,,0.149000,0.117100,,,0.132,30.2
167,0.116233,,0.149000,0.117100,,,0.131,30.3
168,0.117850,,0.149000,0.117850,,,0.135,30.5
169,0.116950,,0.149000,0.117850,,,0.132,30.6
170,0.116783,,0.149000,0.117850,,,0.132,30.7
171,0.118000,,0.149000,0.118000,,,0.196,30.9
172,0.118500,,0.149000,0.118500,,,0.130,31.1
173,0.118550,,0.149000,0.118550,,,0.134,31.2
174,0.118933,,0.149000,0.118933,,,0.131,31.3
175,0.119383,,0.149000,0.119383,,,0.131,31.4
176,0.118917,,0.149000,0.119383,,,0.133,31.6
177,0.117533,,0.149000,0.119383,,,0.131,31.7
178,0.118667,,0.149000,0.119383,,,0.132,31.8
179,0.118683,,0.149000,0.119383,,,0.132,32.0
180,0.119200,,0.149000,0.119383,,,0.132,32.1
181,0.119700,,0.149000,0.119700,,,0.133,32.2
182,0.117783,,0.149000,0.119700,,,0.132,32.4
183,0.118517,,0.149000,0.119700,,,0.130,32.5
184,0.119300,,0.149000,0.119700,,,0.133,32.6
185,0.117567,,0.149000,0.119700,,,0.131,32.8
186,0.120067,,0.149000,0.120067,,,0.134,32.9
187,0.119517,,0.149000,0.120067,,,0.132,33.0
188,0.120667,,0.149000,0.120667,,,0.131,33.2
189,0.120117,,0.149000,0.120667,,,0.132,33.3
190,0.120483,,0.149000,0.120667,,,0.132,33.4
191,0.120617,,0.149000,0.120667,,,0.133,33.6
192,0.120500,,0.149000,0.120667,,,0.132,33.7
193,0.121300,,0.149000,0.121300,,,0.132,33.8
194,0.121050,,0.149000,0.121300,,,0.134,34.0
195,0.123067,,0.149000,0.123067,,,0.133,34.1
196,0.121717,,0.149000,0.123067,,,0.130,34.2
197,0.123333,,0.149000,0.123333,,,0.134,34.4
198,0.124167,,0.149000,0.124167,,,0.131,34.5
199,0.123117,,0.149000,0.124167,,,0.133,34.6
200,0.124000,0.11150000244379044,0.149000,0.124167,4.9367372412234545e-09,1.0,0.232,34.9
201,0.123400,,0.149000,0.124167,,,0.195,35.0
202,0.124983,,0.149000,0.124983,,,0.134,35.2
203,0.125783,,0.149000,0.125783,,,0.130,35.3
204,0.125950,,0.149000,0.125950,,,0.133,35.4
205,0.126850,,0.149000,0.126850,,,0.132,35.6
206,0.126133,,0.149000,0.126850,,,0.130,35.7
207,0.126050,,0.149000,0.126850,,,0.131,35.8
208,0.127050,,0.149000,0.127050,,,0.135,36.0
209,0.126400,,0.149000,0.127050,,,0.132,36.1
210,0.127883,,0.149000,0.127883,,,0.134,36.2
211,0.127200,,0.149000,0.127883,,,0.130,36.4
212,0.127750,,0.149000,0.127883,,,0.131,36.5
213,0.129483,,0.149000,0.129483,,,0.130,36.6
214,0.129850,,0.149000,0.129850,,,0.134,36.8
215,0.130583,,0.149000,0.130583,,,0.131,36.9
216,0.131683,,0.149000,0.131683,,,0.131,37.0
217,0.131133,,0.149000,0.131683,,,0.132,37.2
218,0.131550,,0.149000,0.131683,,,0.131,37.3
219,0.132083,,0.149000,0.132083,,,0.133,37.4
220,0.133283,,0.149000,0.133283,,,0.127,37.5
221,0.134650,,0.149000,0.134650,,,0.133,37.7
222,0.136867,,0.149000,0.136867,,,0.130,37.8
223,0.136133,,0.149000,0.136867,,,0.131,37.9
224,0.139600,,0.149000,0.139600,,,0.132,38.1
225,0.140083,,0.149000,0.140083,,,0.132,38.2
226,0.142383,,0.149000,0.142383,,,0.130,38.3
227,0.142917,,0.149000,0.142917,,,0.130,38.5
228,0.144200,,0.149000,0.144200,,,0.134,38.6
229,0.145283,,0.149000,0.145283,,,0.131,38.7
230,0.147133,,0.149000,0.147133,,,0.130,38.9
231,0.150700,,0.149000,0.150700,,,0.132,39.0
232,0.150733,,0.149000,0.150733,,,0.133,39.1
233,0.151667,,0.149000,0.151667,,,0.132,39.3
234,0.151750,,0.149000,0.151750,,,0.134,39.4
235,0.149950,,0.149000,0.151750,,,0.132,39.5
236,0.151967,,0.149000,0.151967,,,0.131,39.7
237,0.151350,,0.149000,0.151967,,,0.132,39.8
238,0.153033,,0.149000,0.153033,,,0.133,39.9
239,0.153483,,0.149000,0.153483,,,0.130,40.0
240,0.154133,,0.149000,0.154133,,,0.133,40.2
241,0.152317,,0.149000,0.154133,,,0.131,40.3
242,0.153433,,0.149000,0.154133,,,0.131,40.4
243,0.155850,,0.149000,0.155850,,,0.132,40.6
244,0.155400,,0.149000,0.155850,,,0.130,40.7
245,0.156850,,0.149000,0.156850,,,0.132,40.8
246,0.160483,,0.149000,0.160483,,,0.131,41.0
247,0.161050,,0.149000,0.161050,,,0.131,41.1
248,0.162467,,0.149000,0.162467,,,0.132,41.2
249,0.164217,,0.149000,0.164217,,,0.131,41.4
250,0.164550,,0.149000,0.164550,,,0.132,41.5
251,0.167017,,0.149000,0.167017,,,0.131,41.6
252,0.170500,,0.149000,0.170500,,,0.132,41.8
253,0.169567,,0.149000,0.170500,,,0.133,41.9
254,0.172717,,0.149000,0.172717,,,0.133,42.0
255,0.174383,,0.149000,0.174383,,,0.163,42.2
256,0.175583,,0.149000,0.175583,,,0.131,42.3
257,0.177517,,0.149000,0.177517,,,0.130,42.4
258,0.179400,,0.149000,0.179400,,,0.131,42.6
259,0.179683,,0.149000,0.179683,,,0.133,42.7
260,0.182467,,0.149000,0.182467,,,0.177,42.9
261,0.184350,,0.149000,0.184350,,,0.131,43.0
262,0.183867,,0.149000,0.184350,,,0.134,43.2
263,0.185683,,0.149000,0.185683,,,0.141,43.3
264,0.187067,,0.149000,0.187067,,,0.131,43.4
265,0.187283,,0.149000,0.187283,,,0.133,43.6
266,0.187267,,0.149000,0.187283,,,0.131,43.7
267,0.189867,,0.149000,0.189867,,,0.133,43.8
268,0.188883,,0.149000,0.189867,,,0.131,44.0
269,0.191667,,0.149000,0.191667,,,0.131,44.1
270,0.192167,,0.149000,0.192167,,,0.132,44.2
271,0.192983,,0.149000,0.192983,,,0.133,44.3
272,0.190650,,0.149000,0.192983,,,0.134,44.5
273,0.192267,,0.149000,0.192983,,,0.132,44.6
274,0.193600,,0.149000,0.193600,,,0.131,44.7
275,0.194850,,0.149000,0.194850,,,0.158,44.9
276,0.196383,,0.149000,0.196383,,,0.135,45.0
277,0.195683,,0.149000,0.196383,,,0.132,45.2
278,0.195117,,0.149000,0.196383,,,0.134,45.3
279,0.197433,,0.149000,0.197433,,,0.131,45.4
280,0.200933,,0.149000,0.200933,,,0.131,45.6
281,0.202150,,0.149000,0.202150,,,0.133,45.7
282,0.200650,,0.149000,0.202150,,,0.133,45.8
283,0.200867,,0.149000,0.202150,,,0.135,46.0
284,0.201733,,0.149000,0.202150,,,0.132,46.1
285,0.201567,,0.149000,0.202150,,,0.133,46.2
286,0.205650,,0.149000,0.205650,,,0.131,46.4
287,0.202550,,0.149000,0.205650,,,0.130,46.5
288,0.204850,,0.149000,0.205650,,,0.131,46.6
289,0.206100,,0.149000,0.206100,,,0.132,46.8
290,0.206850,,0.149000,0.206850,,,0.130,46.9
291,0.206283,,0.149000,0.206850,,,0.197,47.1
292,0.205217,,0.149000,0.206850,,,0.131,47.2
293,0.206050,,0.149000,0.206850,,,0.130,47.3
294,0.207450,,0.149000,0.207450,,,0.131,47.5
295,0.205333,,0.149000,0.207450,,,0.132,47.6
296,0.206550,,0.149000,0.207450,,,0.132,47.7
297,0.209483,,0.149000,0.209483,,,0.132,47.9
298,0.211117,,0.149000,0.211117,,,0.131,48.0
299,0.208667,,0.149000,0.211117,,,0.133,48.1
300,0.209433,0.23600001633167267,0.236000,0.211117,1.3662429410032928e-08,1.0,0.221,48.4
301,0.208067,,0.236000,0.211117,,,0.129,48.5
302,0.213117,,0.236000,0.213117,,,0.133,48.6
303,0.210317,,0.236000,0.213117,,,0.132,48.7
304,0.211233,,0.236000,0.213117,,,0.131,48.9
305,0.209350,,0.236000,0.213117,,,0.133,49.0
306,0.209400,,0.236000,0.213117,,,0.199,49.2
307,0.209583,,0.236000,0.213117,,,0.131,49.3
308,0.207683,,0.236000,0.213117,,,0.130,49.5
309,0.209100,,0.236000,0.213117,,,0.134,49.6
310,0.209167,,0.236000,0.213117,,,0.130,49.7
311,0.208733,,0.236000,0.213117,,,0.131,49.9
312,0.210300,,0.236000,0.213117,,,0.130,50.0
313,0.213233,,0.236000,0.213233,,,0.131,50.1
314,0.212633,,0.236000,0.213233,,,0.132,50.3
315,0.210833,,0.236000,0.213233,,,0.130,50.4
316,0.217050,,0.236000,0.217050,,,0.131,50.5
317,0.214183,,0.236000,0.217050,,,0.134,50.7
318,0.216650,,0.236000,0.217050,,,0.132,50.8
319,0.218083,,0.236000,0.218083,,,0.126,50.9
320,0.218217,,0.236000,0.218217,,,0.133,51.0
321,0.218017,,0.236000,0.218217,,,0.133,51.2
322,0.220150,,0.236000,0.220150,,,0.198,51.4
323,0.219267,,0.236000,0.220150,,,0.130,51.5
324,0.221417,,0.236000,0.221417,,,0.133,51.6
325,0.217750,,0.236000,0.221417,,,0.140,51.8
326,0.220967,,0.236000,0.221417,,,0.139,51.9
327,0.220100,,0.236000,0.221417,,,0.129,52.0
328,0.218517,,0.236000,0.221417,,,0.132,52.2
329,0.220900,,0.236000,0.221417,,,0.130,52.3
330,0.220350,,0.236000,0.221417,,,0.130,52.4
331,0.222517,,0.236000,0.222517,,,0.130,52.6
332,0.222217,,0.236000,0.222517,,,0.133,52.7
333,0.221050,,0.236000,0.222517,,,0.135,52.8
334,0.224250,,0.236000,0.224250,,,0.131,53.0
335,0.225933,,0.236000,0.225933,,,0.134,53.1
336,0.229867,,0.236000,0.229867,,,0.130,53.2
337,0.228450,,0.236000,0.229867,,,0.131,53.4
338,0.231400,,0.236000,0.231400,,,0.203,53.6
339,0.234150,,0.236000,0.234150,,,0.133,53.7
340,0.234433,,0.236000,0.234433,,,0.131,53.8
341,0.235217,,0.236000,0.235217,,,0.134,54.0
342,0.240433,,0.236000,0.240433,,,0.130,54.1
343,0.239050,,0.236000,0.240433,,,0.134,54.2
344,0.242567,,0.236000,0.242567,,,0.130,54.4
345,0.244467,,0.236000,0.244467,,,0.133,54.5
346,0.247583,,0.236000,0.247583,,,0.133,54.6
347,0.246400,,0.236000,0.247583,,,0.131,54.8
348,0.250633,,0.236000,0.250633,,,0.134,54.9
349,0.253317,,0.236000,0.253317,,,0.131,55.0
350,0.252450,,0.236000,0.253317,,,0.129,55.2
351,0.254133,,0.236000,0.254133,,,0.131,55.3
352,0.252450,,0.236000,0.254133,,,0.132,55.4
353,0.254433,,0.236000,0.254433,,,0.132,55.5
354,0.258883,,0.236000,0.258883,,,0.131,55.7
355,0.256650,,0.236000,0.258883,,,0.132,55.8
356,0.261200,,0.236000,0.261200,,,0.135,55.9
357,0.261967,,0.236000,0.261967,,,0.133,56.1
358,0.259417,,0.236000,0.261967,,,0.129,56.2
359,0.266083,,0.236000,0.266083,,,0.131,56.3
360,0.265100,,0.236000,0.266083,,,0.132,56.5
361,0.264250,,0.236000,0.266083,,,0.132,56.6
362,0.265217,,0.236000,0.266083,,,0.132,56.7
363,0.268333,,0.236000,0.268333,,,0.135,56.9
364,0.267917,,0.236000,0.268333,,,0.132,57.0
365,0.269733,,0.236000,0.269733,,,0.133,57.1
366,0.271483,,0.236000,0.271483,,,0.129,57.3
367,0.271533,,0.236000,0.271533,,,0.133,57.4
368,0.272617,,0.236000,0.272617,,,0.134,57.5
369,0.274117,,0.236000,0.274117,,,0.130,57.7
370,0.277867,,0.236000,0.277867,,,0.131,57.8
371,0.277050,,0.236000,0.277867,,,0.133,57.9
372,0.277683,,0.236000,0.277867,,,0.129,58.1
373,0.283833,,0.236000,0.283833,,,0.131,58.2
374,0.281383,,0.236000,0.283833,,,0.130,58.3
375,0.283417,,0.236000,0.283833,,,0.131,58.4
376,0.287000,,0.236000,0.287000,,,0.133,58.6
377,0.289167,,0.236000,0.289167,,,0.130,58.7
378,0.290950,,0.236000,0.290950,,,0.133,58.8
379,0.292683,,0.236000,0.292683,,,0.133,59.0
380,0.294700,,0.236000,0.294700,,,0.132,59.1
381,0.295767,,0.236000,0.295767,,,0.129,59.2
382,0.299450,,0.236000,0.299450,,,0.130,59.4
383,0.299017,,0.236000,0.299450,,,0.131,59.5
384,0.297050,,0.236000,0.299450,,,0.200,59.7
385,0.300483,,0.236000,0.300483,,,0.131,59.8
386,0.297533,,0.236000,0.300483,,,0.130,60.0
387,0.300683,,0.236000,0.300683,,,0.136,60.1
388,0.301433,,0.236000,0.301433,,,0.133,60.2
389,0.301617,,0.236000,0.301617,,,0.141,60.4
390,0.301167,,0.236000,0.301617,,,0.131,60.5
391,0.301183,,0.236000,0.301617,,,0.132,60.6
392,0.301567,,0.236000,0.301617,,,0.131,60.8
393,0.304617,,0.236000,0.304617,,,0.132,60.9
394,0.305217,,0.236000,0.305217,,,0.138,61.0
395,0.305600,,0.236000,0.305600,,,0.134,61.2
396,0.304033,,0.236000,0.305600,,,0.134,61.3
397,0.304617,,0.236000,0.305600,,,0.131,61.4
398,0.304817,,0.236000,0.305600,,,0.134,61.6
399,0.306250,,0.236000,0.306250,,,0.132,61.7
400,0.306467,0.3265000283718109,0.326500,0.306467,3.4389600500617235e-08,1.0,0.223,61.9
401,0.307733,,0.326500,0.307733,,,0.130,62.0
402,0.304733,,0.326500,0.307733,,,0.131,62.2
403,0.308133,,0.326500,0.308133,,,0.132,62.3
404,0.307817,,0.326500,0.308133,,,0.133,62.4
405,0.310200,,0.326500,0.310200,,,0.129,62.6
406,0.309417,,0.326500,0.310200,,,0.131,62.7
407,0.312033,,0.326500,0.312033,,,0.133,62.8
408,0.312983,,0.326500,0.312983,,,0.131,63.0
409,0.314250,,0.326500,0.314250,,,0.133,63.1
410,0.314183,,0.326500,0.314250,,,0.134,63.2
411,0.313667,,0.326500,0.314250,,,0.130,63.4
412,0.315267,,0.326500,0.315267,,,0.133,63.5
413,0.314333,,0.326500,0.315267,,,0.145,63.6
414,0.316367,,0.326500,0.316367,,,0.198,63.8
415,0.316517,,0.326500,0.316517,,,0.134,64.0
416,0.318867,,0.326500,0.318867,,,0.132,64.1
417,0.317533,,0.326500,0.318867,,,0.129,64.2
418,0.319400,,0.326500,0.319400,,,0.131,64.4
419,0.322083,,0.326500,0.322083,,,0.132,64.5
420,0.320400,,0.326500,0.322083,,,0.132,64.6
421,0.323250,,0.326500,0.323250,,,0.132,64.8
422,0.323450,,0.326500,0.323450,,,0.131,64.9
423,0.320950,,0.326500,0.323450,,,0.133,65.0
424,0.321617,,0.326500,0.323450,,,0.130,65.2
425,0.321250,,0.326500,0.323450,,,0.130,65.3
426,0.324483,,0.326500,0.324483,,,0.133,65.4
427,0.324717,,0.326500,0.324717,,,0.130,65.6
428,0.324450,,0.326500,0.324717,,,0.133,65.7
429,0.324300,,0.326500,0.324717,,,0.134,65.8
430,0.324633,,0.326500,0.324717,,,0.197,66.0
431,0.321817,,0.326500,0.324717,,,0.131,66.1
432,0.327450,,0.326500,0.327450,,,0.132,66.3
433,0.325233,,0.326500,0.327450,,,0.133,66.4
434,0.327033,,0.326500,0.327450,,,0.131,66.5
435,0.326817,,0.326500,0.327450,,,0.133,66.7
436,0.328450,,0.326500,0.328450,,,0.131,66.8
437,0.325517,,0.326500,0.328450,,,0.131,66.9
438,0.329083,,0.326500,0.329083,,,0.132,67.1
439,0.329467,,0.326500,0.329467,,,0.132,67.2
440,0.327567,,0.326500,0.329467,,,0.131,67.3
441,0.327217,,0.326500,0.329467,,,0.132,67.5
442,0.329850,,0.326500,0.329850,,,0.134,67.6
443,0.332250,,0.326500,0.332250,,,0.135,67.7
444,0.329900,,0.326500,0.332250,,,0.130,67.9
445,0.332783,,0.326500,0.332783,,,0.133,68.0
446,0.334117,,0.326500,0.334117,,,0.196,68.2
447,0.331233,,0.326500,0.334117,,,0.129,68.3
448,0.330667,,0.326500,0.334117,,,0.131,68.5
449,0.334233,,0.326500,0.334233,,,0.132,68.6
450,0.334967,,0.326500,0.334967,,,0.130,68.7
451,0.335733,,0.326500,0.335733,,,0.133,68.8
452,0.334717,,0.326500,0.335733,,,0.131,69.0
453,0.336567,,0.326500,0.336567,,,0.133,69.1
454,0.335700,,0.326500,0.336567,,,0.134,69.2
455,0.337067,,0.326500,0.337067,,,0.130,69.4
456,0.338350,,0.326500,0.338350,,,0.133,69.5
457,0.336667,,0.326500,0.338350,,,0.130,69.6
458,0.338000,,0.326500,0.338350,,,0.132,69.8
459,0.341633,,0.326500,0.341633,,,0.132,69.9
460,0.340400,,0.326500,0.341633,,,0.133,70.0
461,0.339467,,0.326500,0.341633,,,0.133,70.2
462,0.343433,,0.326500,0.343433,,,0.203,70.4
463,0.341750,,0.326500,0.343433,,,0.131,70.5
464,0.341017,,0.326500,0.343433,,,0.132,70.6
465,0.341383,,0.326500,0.343433,,,0.131,70.8
466,0.339567,,0.326500,0.343433,,,0.131,70.9
467,0.344133,,0.326500,0.344133,,,0.133,71.0
468,0.342217,,0.326500,0.344133,,,0.131,71.2
469,0.342850,,0.326500,0.344133,,,0.131,71.3
470,0.343767,,0.326500,0.344133,,,0.132,71.4
471,0.340400,,0.326500,0.344133,,,0.130,71.6
472,0.342300,,0.326500,0.344133,,,0.192,71.7
473,0.341933,,0.326500,0.344133,,,0.132,71.9
474,0.341933,,0.326500,0.344133,,,0.134,72.0
475,0.345317,,0.326500,0.345317,,,0.132,72.1
476,0.342750,,0.326500,0.345317,,,0.132,72.3
477,0.343167,,0.326500,0.345317,,,0.198,72.5
478,0.344200,,0.326500,0.345317,,,0.132,72.6
479,0.345350,,0.326500,0.345350,,,0.131,72.7
480,0.345233,,0.326500,0.345350,,,0.132,72.9
481,0.344433,,0.326500,0.345350,,,0.129,73.0
482,0.345883,,0.326500,0.345883,,,0.130,73.1
483,0.347817,,0.326500,0.347817,,,0.132,73.3
484,0.347600,,0.326500,0.347817,,,0.132,73.4
485,0.347200,,0.326500,0.347817,,,0.131,73.5
486,0.345733,,0.326500,0.347817,,,0.130,73.7
487,0.345100,,0.326500,0.347817,,,0.133,73.8
488,0.347700,,0.326500,0.347817,,,0.134,73.9
489,0.344350,,0.326500,0.347817,,,0.129,74.0
490,0.348333,,0.326500,0.348333,,,0.133,74.2
